Date,Price,USD / MYR Price
11/10/1987,458.30,#N/A
11/11/1987,461.90,#N/A
11/12/1987,462.50,#N/A
11/13/1987,465.00,#N/A
11/16/1987,462.10,#N/A
11/17/1987,464.60,#N/A
11/18/1987,463.70,#N/A
11/19/1987,465.20,#N/A
11/20/1987,465.70,#N/A
11/23/1987,469.40,#N/A
11/24/1987,475.00,#N/A
11/25/1987,476.50,#N/A
11/26/1987,477.70,#N/A
11/27/1987,478.40,#N/A
11/30/1987,492.50,#N/A
12/1/1987,487.80,#N/A
12/2/1987,490.90,#N/A
12/3/1987,491.10,#N/A
12/4/1987,486.30,#N/A
12/7/1987,481.20,#N/A
12/8/1987,484.30,#N/A
12/9/1987,484.20,#N/A
12/10/1987,488.00,#N/A
12/11/1987,493.50,#N/A
12/14/1987,499.80,#N/A
12/15/1987,492.50,#N/A
12/16/1987,486.30,#N/A
12/17/1987,477.50,#N/A
12/18/1987,481.00,#N/A
12/21/1987,480.00,#N/A
12/22/1987,483.00,#N/A
12/23/1987,481.50,#N/A
12/24/1987,481.50,#N/A
12/25/1987,481.50,#N/A
12/28/1987,481.50,#N/A
12/29/1987,485.70,#N/A
12/30/1987,484.10,#N/A
12/31/1987,484.10,#N/A
1/1/1988,484.10,#N/A
1/4/1988,480.50,#N/A
1/5/1988,475.50,#N/A
1/6/1988,481.40,#N/A
1/7/1988,483.50,#N/A
1/8/1988,483.90,#N/A
1/11/1988,483.90,#N/A
1/12/1988,480.40,#N/A
1/13/1988,481.90,#N/A
1/14/1988,481.40,#N/A
1/15/1988,480.30,#N/A
1/18/1988,475.40,#N/A
1/19/1988,477.10,#N/A
1/20/1988,477.70,#N/A
1/21/1988,477.20,#N/A
1/22/1988,476.20,#N/A
1/25/1988,476.30,#N/A
1/26/1988,469.80,#N/A
1/27/1988,465.00,#N/A
1/28/1988,466.40,#N/A
1/29/1988,458.00,#N/A
2/1/1988,452.70,#N/A
2/2/1988,455.90,#N/A
2/3/1988,445.40,#N/A
2/4/1988,443.30,#N/A
2/5/1988,441.70,#N/A
2/8/1988,442.10,#N/A
2/9/1988,438.60,#N/A
2/10/1988,441.10,#N/A
2/11/1988,440.60,#N/A
2/12/1988,443.60,#N/A
2/15/1988,445.50,#N/A
2/16/1988,445.00,#N/A
2/17/1988,445.60,#N/A
2/18/1988,447.30,#N/A
2/19/1988,442.90,#N/A
2/22/1988,445.50,#N/A
2/23/1988,442.40,#N/A
2/24/1988,435.80,#N/A
2/25/1988,432.10,#N/A
2/26/1988,430.50,#N/A
2/29/1988,426.20,#N/A
3/1/1988,429.30,#N/A
3/2/1988,428.90,#N/A
3/3/1988,429.10,#N/A
3/4/1988,431.80,#N/A
3/7/1988,435.90,#N/A
3/8/1988,436.40,#N/A
3/9/1988,436.50,#N/A
3/10/1988,442.40,#N/A
3/11/1988,441.80,#N/A
3/14/1988,442.30,#N/A
3/15/1988,442.20,#N/A
3/16/1988,446.20,#N/A
3/17/1988,445.50,#N/A
3/18/1988,442.90,#N/A
3/21/1988,449.30,#N/A
3/22/1988,447.90,#N/A
3/23/1988,449.50,#N/A
3/24/1988,454.00,#N/A
3/25/1988,451.80,#N/A
3/28/1988,453.90,#N/A
3/29/1988,454.90,#N/A
3/30/1988,453.80,#N/A
3/31/1988,457.00,#N/A
4/1/1988,457.00,#N/A
4/4/1988,457.00,#N/A
4/5/1988,453.60,#N/A
4/6/1988,449.90,#N/A
4/7/1988,447.20,#N/A
4/8/1988,449.40,#N/A
4/11/1988,448.80,#N/A
4/12/1988,450.80,#N/A
4/13/1988,449.40,#N/A
4/14/1988,450.40,#N/A
4/15/1988,456.30,#N/A
4/18/1988,458.00,#N/A
4/19/1988,456.90,#N/A
4/20/1988,457.40,#N/A
4/21/1988,454.30,#N/A
4/22/1988,448.60,#N/A
4/25/1988,450.20,#N/A
4/26/1988,447.00,#N/A
4/27/1988,450.30,#N/A
4/28/1988,452.10,#N/A
4/29/1988,449.00,#N/A
5/2/1988,449.00,#N/A
5/3/1988,445.90,#N/A
5/4/1988,443.30,#N/A
5/5/1988,444.90,#N/A
5/6/1988,442.80,#N/A
5/9/1988,444.40,#N/A
5/10/1988,446.70,#N/A
5/11/1988,449.10,#N/A
5/12/1988,451.00,#N/A
5/13/1988,449.50,#N/A
5/16/1988,453.30,#N/A
5/17/1988,454.70,#N/A
5/18/1988,454.00,#N/A
5/19/1988,457.90,#N/A
5/20/1988,454.90,#N/A
5/23/1988,457.30,#N/A
5/24/1988,457.30,#N/A
5/25/1988,453.90,#N/A
5/26/1988,453.30,#N/A
5/27/1988,452.00,#N/A
5/30/1988,452.00,#N/A
5/31/1988,455.50,#N/A
6/1/1988,456.80,#N/A
6/2/1988,453.70,#N/A
6/3/1988,464.70,#N/A
6/6/1988,464.60,#N/A
6/7/1988,464.40,#N/A
6/8/1988,457.90,#N/A
6/9/1988,455.50,#N/A
6/10/1988,457.60,#N/A
6/13/1988,449.00,#N/A
6/14/1988,446.50,#N/A
6/15/1988,452.00,#N/A
6/16/1988,453.90,#N/A
6/17/1988,450.30,#N/A
6/20/1988,454.20,#N/A
6/21/1988,451.70,#N/A
6/22/1988,448.50,#N/A
6/23/1988,447.80,#N/A
6/24/1988,443.30,#N/A
6/27/1988,443.30,#N/A
6/28/1988,443.90,#N/A
6/29/1988,433.60,#N/A
6/30/1988,436.60,#N/A
7/1/1988,436.90,#N/A
7/4/1988,437.60,#N/A
7/5/1988,437.50,#N/A
7/6/1988,436.80,#N/A
7/7/1988,440.90,#N/A
7/8/1988,439.40,#N/A
7/11/1988,436.80,#N/A
7/12/1988,433.80,#N/A
7/13/1988,435.00,#N/A
7/14/1988,440.80,#N/A
7/15/1988,439.10,#N/A
7/18/1988,435.70,#N/A
7/19/1988,436.30,#N/A
7/20/1988,444.80,#N/A
7/21/1988,444.80,#N/A
7/22/1988,442.20,#N/A
7/25/1988,438.50,#N/A
7/26/1988,431.20,#N/A
7/27/1988,432.90,#N/A
7/28/1988,432.80,#N/A
7/29/1988,436.80,#N/A
8/1/1988,434.60,#N/A
8/2/1988,432.80,#N/A
8/3/1988,434.10,#N/A
8/4/1988,433.10,#N/A
8/5/1988,432.90,#N/A
8/8/1988,432.00,#N/A
8/9/1988,425.80,#N/A
8/10/1988,427.20,#N/A
8/11/1988,428.00,#N/A
8/12/1988,433.30,#N/A
8/15/1988,430.30,#N/A
8/16/1988,432.70,#N/A
8/17/1988,429.00,#N/A
8/18/1988,430.60,#N/A
8/19/1988,432.60,#N/A
8/22/1988,431.00,#N/A
8/23/1988,432.60,#N/A
8/24/1988,433.00,#N/A
8/25/1988,434.20,#N/A
8/26/1988,433.20,#N/A
8/29/1988,433.20,#N/A
8/30/1988,427.80,#N/A
8/31/1988,427.80,#N/A
9/1/1988,430.40,#N/A
9/2/1988,428.80,#N/A
9/5/1988,427.40,#N/A
9/6/1988,428.50,#N/A
9/7/1988,427.30,#N/A
9/8/1988,428.30,#N/A
9/9/1988,429.40,#N/A
9/12/1988,419.40,#N/A
9/13/1988,420.50,#N/A
9/14/1988,421.50,#N/A
9/15/1988,418.90,#N/A
9/16/1988,415.20,#N/A
9/19/1988,409.00,#N/A
9/20/1988,410.00,#N/A
9/21/1988,400.70,#N/A
9/22/1988,397.80,#N/A
9/23/1988,400.40,#N/A
9/26/1988,395.30,#N/A
9/27/1988,397.10,#N/A
9/28/1988,395.40,#N/A
9/29/1988,398.50,#N/A
9/30/1988,396.70,#N/A
10/3/1988,396.00,#N/A
10/4/1988,398.50,#N/A
10/5/1988,395.50,#N/A
10/6/1988,403.80,#N/A
10/7/1988,403.90,#N/A
10/10/1988,406.80,#N/A
10/11/1988,407.30,#N/A
10/12/1988,406.40,#N/A
10/13/1988,406.70,#N/A
10/14/1988,407.60,#N/A
10/17/1988,413.00,#N/A
10/18/1988,411.50,#N/A
10/19/1988,411.30,#N/A
10/20/1988,412.20,#N/A
10/21/1988,410.30,#N/A
10/24/1988,405.50,#N/A
10/25/1988,407.70,#N/A
10/26/1988,407.40,#N/A
10/27/1988,407.50,#N/A
10/28/1988,411.50,#N/A
10/31/1988,412.40,#N/A
11/1/1988,410.90,#N/A
11/2/1988,414.80,#N/A
11/3/1988,423.40,#N/A
11/4/1988,421.00,#N/A
11/7/1988,420.60,#N/A
11/8/1988,418.40,#N/A
11/9/1988,420.80,#N/A
11/10/1988,419.10,#N/A
11/11/1988,420.30,#N/A
11/14/1988,419.30,#N/A
11/15/1988,424.00,#N/A
11/16/1988,423.90,#N/A
11/17/1988,422.00,#N/A
11/18/1988,417.80,#N/A
11/21/1988,416.00,#N/A
11/22/1988,418.40,#N/A
11/23/1988,419.30,#N/A
11/24/1988,420.00,#N/A
11/25/1988,424.10,#N/A
11/28/1988,424.30,#N/A
11/29/1988,423.10,#N/A
11/30/1988,422.60,#N/A
12/1/1988,424.80,#N/A
12/2/1988,424.30,#N/A
12/5/1988,429.00,#N/A
12/6/1988,427.80,#N/A
12/7/1988,422.60,#N/A
12/8/1988,423.20,#N/A
12/9/1988,419.80,#N/A
12/12/1988,420.00,#N/A
12/13/1988,420.50,#N/A
12/14/1988,420.00,#N/A
12/15/1988,418.50,#N/A
12/16/1988,411.80,#N/A
12/19/1988,413.00,#N/A
12/20/1988,412.90,#N/A
12/21/1988,414.60,#N/A
12/22/1988,417.30,#N/A
12/23/1988,417.30,#N/A
12/26/1988,417.30,#N/A
12/27/1988,417.30,#N/A
12/28/1988,412.90,#N/A
12/29/1988,410.30,#N/A
12/30/1988,410.30,#N/A
1/2/1989,410.30,#N/A
1/3/1989,411.60,#N/A
1/4/1989,409.40,#N/A
1/5/1989,407.30,#N/A
1/6/1989,406.40,#N/A
1/9/1989,402.50,#N/A
1/10/1989,404.50,#N/A
1/11/1989,403.80,#N/A
1/12/1989,404.20,#N/A
1/13/1989,405.60,#N/A
1/16/1989,401.50,#N/A
1/17/1989,402.30,#N/A
1/18/1989,402.50,#N/A
1/19/1989,403.60,#N/A
1/20/1989,405.50,#N/A
1/23/1989,407.50,#N/A
1/24/1989,408.30,#N/A
1/25/1989,404.20,#N/A
1/26/1989,406.30,#N/A
1/27/1989,399.80,#N/A
1/30/1989,394.00,#N/A
1/31/1989,394.00,#N/A
2/1/1989,392.80,#N/A
2/2/1989,391.10,#N/A
2/3/1989,390.00,#N/A
2/6/1989,387.90,#N/A
2/7/1989,391.00,#N/A
2/8/1989,390.60,#N/A
2/9/1989,393.80,#N/A
2/10/1989,389.60,#N/A
2/13/1989,384.50,#N/A
2/14/1989,384.10,#N/A
2/15/1989,381.00,#N/A
2/16/1989,384.30,#N/A
2/17/1989,380.40,#N/A
2/20/1989,382.40,#N/A
2/21/1989,383.50,#N/A
2/22/1989,386.80,#N/A
2/23/1989,390.50,#N/A
2/24/1989,388.40,#N/A
2/27/1989,390.60,#N/A
2/28/1989,387.00,#N/A
3/1/1989,384.10,#N/A
3/2/1989,383.90,#N/A
3/3/1989,386.40,#N/A
3/6/1989,387.30,#N/A
3/7/1989,390.80,#N/A
3/8/1989,394.60,#N/A
3/9/1989,391.50,#N/A
3/10/1989,393.50,#N/A
3/13/1989,392.50,#N/A
3/14/1989,395.00,#N/A
3/15/1989,392.90,#N/A
3/16/1989,389.40,#N/A
3/17/1989,394.30,#N/A
3/20/1989,395.50,#N/A
3/21/1989,392.80,#N/A
3/22/1989,393.40,#N/A
3/23/1989,394.90,#N/A
3/24/1989,394.90,#N/A
3/27/1989,394.90,#N/A
3/28/1989,390.80,#N/A
3/29/1989,383.00,#N/A
3/30/1989,383.70,#N/A
3/31/1989,383.20,#N/A
4/3/1989,385.50,#N/A
4/4/1989,386.70,#N/A
4/5/1989,383.00,#N/A
4/6/1989,384.40,#N/A
4/7/1989,382.30,#N/A
4/10/1989,381.50,#N/A
4/11/1989,385.00,#N/A
4/12/1989,387.30,#N/A
4/13/1989,390.30,#N/A
4/14/1989,386.20,#N/A
4/17/1989,385.20,#N/A
4/18/1989,384.00,#N/A
4/19/1989,383.90,#N/A
4/20/1989,384.00,#N/A
4/21/1989,384.00,#N/A
4/24/1989,383.60,#N/A
4/25/1989,385.90,#N/A
4/26/1989,383.90,#N/A
4/27/1989,384.30,#N/A
4/28/1989,377.60,#N/A
5/1/1989,377.60,#N/A
5/2/1989,377.50,#N/A
5/3/1989,378.60,#N/A
5/4/1989,378.30,#N/A
5/5/1989,375.70,#N/A
5/8/1989,378.30,#N/A
5/9/1989,376.10,#N/A
5/10/1989,377.20,#N/A
5/11/1989,378.40,#N/A
5/12/1989,377.30,#N/A
5/15/1989,373.80,#N/A
5/16/1989,374.50,#N/A
5/17/1989,371.90,#N/A
5/18/1989,370.00,#N/A
5/19/1989,365.50,#N/A
5/22/1989,359.80,#N/A
5/23/1989,364.50,#N/A
5/24/1989,361.50,#N/A
5/25/1989,363.60,#N/A
5/26/1989,365.80,#N/A
5/29/1989,365.80,#N/A
5/30/1989,362.10,#N/A
5/31/1989,361.80,#N/A
6/1/1989,361.40,#N/A
6/2/1989,361.50,#N/A
6/5/1989,365.20,#N/A
6/6/1989,364.90,#N/A
6/7/1989,374.20,#N/A
6/8/1989,374.50,#N/A
6/9/1989,368.30,#N/A
6/12/1989,359.90,#N/A
6/13/1989,358.70,#N/A
6/14/1989,361.10,#N/A
6/15/1989,361.50,#N/A
6/16/1989,365.40,#N/A
6/19/1989,364.40,#N/A
6/20/1989,366.60,#N/A
6/21/1989,365.90,#N/A
6/22/1989,369.80,#N/A
6/23/1989,370.00,#N/A
6/26/1989,374.70,#N/A
6/27/1989,376.30,#N/A
6/28/1989,373.80,#N/A
6/29/1989,376.30,#N/A
6/30/1989,373.00,#N/A
7/3/1989,374.50,#N/A
7/4/1989,376.30,#N/A
7/5/1989,383.60,#N/A
7/6/1989,385.50,#N/A
7/7/1989,383.60,#N/A
7/10/1989,383.30,#N/A
7/11/1989,378.80,#N/A
7/12/1989,379.80,#N/A
7/13/1989,375.80,#N/A
7/14/1989,370.80,#N/A
7/17/1989,370.60,#N/A
7/18/1989,371.70,#N/A
7/19/1989,370.70,#N/A
7/20/1989,371.10,#N/A
7/21/1989,372.40,#N/A
7/24/1989,372.00,#N/A
7/25/1989,371.30,#N/A
7/26/1989,372.30,#N/A
7/27/1989,374.20,#N/A
7/28/1989,369.70,#N/A
7/31/1989,368.30,#N/A
8/1/1989,369.00,#N/A
8/2/1989,369.80,#N/A
8/3/1989,369.30,#N/A
8/4/1989,370.50,#N/A
8/7/1989,366.10,#N/A
8/8/1989,365.90,#N/A
8/9/1989,364.60,#N/A
8/10/1989,365.90,#N/A
8/11/1989,361.90,#N/A
8/14/1989,363.30,#N/A
8/15/1989,366.10,#N/A
8/16/1989,367.60,#N/A
8/17/1989,364.90,#N/A
8/18/1989,366.30,#N/A
8/21/1989,365.90,#N/A
8/22/1989,366.40,#N/A
8/23/1989,366.20,#N/A
8/24/1989,362.20,#N/A
8/25/1989,360.50,#N/A
8/28/1989,360.50,#N/A
8/29/1989,359.80,#N/A
8/30/1989,361.40,#N/A
8/31/1989,359.80,#N/A
9/1/1989,359.40,#N/A
9/4/1989,358.90,#N/A
9/5/1989,358.60,#N/A
9/6/1989,360.20,#N/A
9/7/1989,359.20,#N/A
9/8/1989,359.60,#N/A
9/11/1989,358.40,#N/A
9/12/1989,358.60,#N/A
9/13/1989,358.50,#N/A
9/14/1989,361.50,#N/A
9/15/1989,355.80,#N/A
9/18/1989,359.70,#N/A
9/19/1989,360.70,#N/A
9/20/1989,362.80,#N/A
9/21/1989,362.80,#N/A
9/22/1989,364.90,#N/A
9/25/1989,367.40,#N/A
9/26/1989,368.00,#N/A
9/27/1989,369.00,#N/A
9/28/1989,366.50,#N/A
9/29/1989,366.50,#N/A
10/2/1989,366.50,#N/A
10/3/1989,365.50,#N/A
10/4/1989,366.00,#N/A
10/5/1989,366.20,#N/A
10/6/1989,363.00,#N/A
10/9/1989,362.90,#N/A
10/10/1989,361.90,#N/A
10/11/1989,361.10,#N/A
10/12/1989,363.20,#N/A
10/13/1989,363.20,#N/A
10/16/1989,368.40,#N/A
10/17/1989,366.70,#N/A
10/18/1989,368.50,#N/A
10/19/1989,368.60,#N/A
10/20/1989,365.70,#N/A
10/23/1989,365.50,#N/A
10/24/1989,366.60,#N/A
10/25/1989,368.70,#N/A
10/26/1989,368.60,#N/A
10/27/1989,372.60,#N/A
10/30/1989,377.00,#N/A
10/31/1989,375.30,#N/A
11/1/1989,373.10,#N/A
11/2/1989,374.30,#N/A
11/3/1989,380.50,#N/A
11/6/1989,379.80,#N/A
11/7/1989,384.10,#N/A
11/8/1989,383.20,#N/A
11/9/1989,387.10,#N/A
11/10/1989,385.40,#N/A
11/13/1989,390.50,#N/A
11/14/1989,388.30,#N/A
11/15/1989,391.40,#N/A
11/16/1989,391.40,#N/A
11/17/1989,392.00,#N/A
11/20/1989,394.90,#N/A
11/21/1989,399.00,#N/A
11/22/1989,409.90,#N/A
11/23/1989,411.60,#N/A
11/24/1989,415.80,#N/A
11/27/1989,413.80,#N/A
11/28/1989,409.80,#N/A
11/29/1989,410.10,#N/A
11/30/1989,408.20,#N/A
12/1/1989,413.90,#N/A
12/4/1989,408.60,#N/A
12/5/1989,403.80,#N/A
12/6/1989,402.90,#N/A
12/7/1989,406.00,#N/A
12/8/1989,409.40,#N/A
12/11/1989,415.50,#N/A
12/12/1989,415.50,#N/A
12/13/1989,413.00,#N/A
12/14/1989,408.50,#N/A
12/15/1989,412.80,#N/A
12/18/1989,407.50,#N/A
12/19/1989,412.40,#N/A
12/20/1989,412.40,#N/A
12/21/1989,413.00,#N/A
12/22/1989,413.00,#N/A
12/25/1989,413.00,#N/A
12/26/1989,413.00,#N/A
12/27/1989,406.00,#N/A
12/28/1989,398.60,#N/A
12/29/1989,398.60,#N/A
1/1/1990,398.60,#N/A
1/2/1990,399.00,#N/A
1/3/1990,395.00,#N/A
1/4/1990,396.50,#N/A
1/5/1990,405.00,#N/A
1/8/1990,404.60,#N/A
1/9/1990,403.50,#N/A
1/10/1990,409.10,#N/A
1/11/1990,412.10,#N/A
1/12/1990,416.30,#N/A
1/15/1990,415.60,#N/A
1/16/1990,412.80,#N/A
1/17/1990,410.40,#N/A
1/18/1990,413.40,#N/A
1/19/1990,408.70,#N/A
1/22/1990,406.00,#N/A
1/23/1990,408.30,#N/A
1/24/1990,420.80,#N/A
1/25/1990,415.70,#N/A
1/26/1990,418.00,#N/A
1/29/1990,418.80,#N/A
1/30/1990,418.20,#N/A
1/31/1990,415.10,#N/A
2/1/1990,415.80,#N/A
2/2/1990,418.00,#N/A
2/5/1990,423.00,#N/A
2/6/1990,421.10,#N/A
2/7/1990,423.80,#N/A
2/8/1990,418.00,#N/A
2/9/1990,415.50,#N/A
2/12/1990,418.90,#N/A
2/13/1990,418.10,#N/A
2/14/1990,414.60,#N/A
2/15/1990,416.70,#N/A
2/16/1990,416.50,#N/A
2/19/1990,416.50,#N/A
2/20/1990,420.00,#N/A
2/21/1990,420.00,#N/A
2/22/1990,417.70,#N/A
2/23/1990,415.90,#N/A
2/26/1990,411.30,#N/A
2/27/1990,407.60,#N/A
2/28/1990,407.70,#N/A
3/1/1990,406.30,#N/A
3/2/1990,405.10,#N/A
3/5/1990,403.20,#N/A
3/6/1990,405.40,#N/A
3/7/1990,400.50,#N/A
3/8/1990,400.70,#N/A
3/9/1990,399.30,#N/A
3/12/1990,401.30,#N/A
3/13/1990,397.30,#N/A
3/14/1990,398.80,#N/A
3/15/1990,399.50,#N/A
3/16/1990,400.70,#N/A
3/19/1990,402.10,#N/A
3/20/1990,399.70,#N/A
3/21/1990,392.00,#N/A
3/22/1990,392.00,#N/A
3/23/1990,393.50,#N/A
3/26/1990,370.30,#N/A
3/27/1990,368.00,#N/A
3/28/1990,372.00,#N/A
3/29/1990,371.50,#N/A
3/30/1990,368.50,#N/A
4/2/1990,368.40,#N/A
4/3/1990,375.00,#N/A
4/4/1990,374.30,#N/A
4/5/1990,378.40,#N/A
4/6/1990,377.70,#N/A
4/9/1990,376.70,#N/A
4/10/1990,375.20,#N/A
4/11/1990,374.50,#N/A
4/12/1990,375.50,#N/A
4/13/1990,375.50,#N/A
4/16/1990,375.50,#N/A
4/17/1990,374.00,#N/A
4/18/1990,374.80,#N/A
4/19/1990,375.80,#N/A
4/20/1990,376.00,#N/A
4/23/1990,375.30,#N/A
4/24/1990,376.80,#N/A
4/25/1990,371.50,#N/A
4/26/1990,371.60,#N/A
4/27/1990,371.60,#N/A
4/30/1990,367.80,#N/A
5/1/1990,369.50,#N/A
5/2/1990,369.60,#N/A
5/3/1990,369.90,#N/A
5/4/1990,371.30,#N/A
5/7/1990,371.30,#N/A
5/8/1990,370.70,#N/A
5/9/1990,370.30,#N/A
5/10/1990,371.80,#N/A
5/11/1990,368.60,#N/A
5/14/1990,369.00,#N/A
5/15/1990,367.80,#N/A
5/16/1990,369.90,#N/A
5/17/1990,369.20,#N/A
5/18/1990,369.90,#N/A
5/21/1990,373.10,#N/A
5/22/1990,375.10,#N/A
5/23/1990,364.50,#N/A
5/24/1990,366.50,#N/A
5/25/1990,366.50,#N/A
5/28/1990,366.50,#N/A
5/29/1990,367.70,#N/A
5/30/1990,366.40,#N/A
5/31/1990,363.10,#N/A
6/1/1990,363.50,#N/A
6/4/1990,357.10,#N/A
6/5/1990,358.10,#N/A
6/6/1990,359.50,#N/A
6/7/1990,352.80,#N/A
6/8/1990,353.50,#N/A
6/11/1990,354.70,#N/A
6/12/1990,355.80,#N/A
6/13/1990,350.50,#N/A
6/14/1990,345.90,#N/A
6/15/1990,346.90,#N/A
6/18/1990,349.30,#N/A
6/19/1990,348.70,#N/A
6/20/1990,346.90,#N/A
6/21/1990,349.80,#N/A
6/22/1990,348.40,#N/A
6/25/1990,353.40,#N/A
6/26/1990,349.40,#N/A
6/27/1990,350.70,#N/A
6/28/1990,352.30,#N/A
6/29/1990,352.20,#N/A
7/2/1990,357.40,#N/A
7/3/1990,362.00,#N/A
7/4/1990,362.50,#N/A
7/5/1990,359.70,#N/A
7/6/1990,361.20,#N/A
7/9/1990,360.30,#N/A
7/10/1990,354.00,#N/A
7/11/1990,354.30,#N/A
7/12/1990,351.50,#N/A
7/13/1990,363.60,#N/A
7/16/1990,363.30,#N/A
7/17/1990,360.70,#N/A
7/18/1990,359.40,#N/A
7/19/1990,362.30,#N/A
7/20/1990,361.00,#N/A
7/23/1990,366.10,#N/A
7/24/1990,368.70,#N/A
7/25/1990,372.80,#N/A
7/26/1990,368.80,#N/A
7/27/1990,366.80,#N/A
7/30/1990,367.30,#N/A
7/31/1990,372.30,#N/A
8/1/1990,370.70,#N/A
8/2/1990,380.70,#N/A
8/3/1990,379.00,#N/A
8/6/1990,382.30,#N/A
8/7/1990,383.30,#N/A
8/8/1990,384.80,#N/A
8/9/1990,383.60,#N/A
8/10/1990,389.40,#N/A
8/13/1990,404.30,#N/A
8/14/1990,411.50,#N/A
8/15/1990,398.40,#N/A
8/16/1990,402.60,#N/A
8/17/1990,410.60,#N/A
8/20/1990,407.80,#N/A
8/21/1990,413.80,#N/A
8/22/1990,408.80,#N/A
8/23/1990,412.40,#N/A
8/24/1990,410.30,#N/A
8/27/1990,410.30,#N/A
8/28/1990,388.30,#N/A
8/29/1990,384.30,#N/A
8/30/1990,389.80,#N/A
8/31/1990,387.80,#N/A
9/3/1990,386.80,#N/A
9/4/1990,381.40,#N/A
9/5/1990,383.30,#N/A
9/6/1990,387.50,#N/A
9/7/1990,384.60,#N/A
9/10/1990,384.50,#N/A
9/11/1990,378.50,#N/A
9/12/1990,382.10,#N/A
9/13/1990,382.20,#N/A
9/14/1990,386.20,#N/A
9/17/1990,389.40,#N/A
9/18/1990,386.00,#N/A
9/19/1990,386.50,#N/A
9/20/1990,387.00,#N/A
9/21/1990,389.30,#N/A
9/24/1990,392.50,#N/A
9/25/1990,403.80,#N/A
9/26/1990,402.70,#N/A
9/27/1990,404.00,#N/A
9/28/1990,408.40,#N/A
10/1/1990,396.30,#N/A
10/2/1990,387.90,#N/A
10/3/1990,389.40,#N/A
10/4/1990,395.80,#N/A
10/5/1990,395.60,#N/A
10/8/1990,390.80,#N/A
10/9/1990,397.00,#N/A
10/10/1990,391.80,#N/A
10/11/1990,388.00,#N/A
10/12/1990,388.30,#N/A
10/15/1990,380.70,#N/A
10/16/1990,364.80,#N/A
10/17/1990,366.00,#N/A
10/18/1990,367.90,#N/A
10/19/1990,372.00,#N/A
10/22/1990,367.50,#N/A
10/23/1990,371.70,#N/A
10/24/1990,371.10,#N/A
10/25/1990,375.10,#N/A
10/26/1990,373.70,#N/A
10/29/1990,372.70,#N/A
10/30/1990,373.80,#N/A
10/31/1990,379.50,#N/A
11/1/1990,380.40,#N/A
11/2/1990,377.50,#N/A
11/5/1990,376.90,#N/A
11/6/1990,379.30,#N/A
11/7/1990,385.00,#N/A
11/8/1990,384.80,#N/A
11/9/1990,385.70,#N/A
11/12/1990,380.70,#N/A
11/13/1990,383.50,#N/A
11/14/1990,383.90,#N/A
11/15/1990,378.00,#N/A
11/16/1990,376.30,#N/A
11/19/1990,377.80,#N/A
11/20/1990,380.00,#N/A
11/21/1990,377.30,#N/A
11/22/1990,380.00,#N/A
11/23/1990,383.60,#N/A
11/26/1990,386.90,#N/A
11/27/1990,383.80,#N/A
11/28/1990,385.00,#N/A
11/29/1990,386.80,#N/A
11/30/1990,384.90,#N/A
12/3/1990,380.70,#N/A
12/4/1990,377.60,#N/A
12/5/1990,376.00,#N/A
12/6/1990,370.00,#N/A
12/7/1990,370.80,#N/A
12/10/1990,374.10,#N/A
12/11/1990,372.10,#N/A
12/12/1990,370.90,#N/A
12/13/1990,372.00,#N/A
12/14/1990,373.20,#N/A
12/17/1990,376.30,#N/A
12/18/1990,377.40,#N/A
12/19/1990,378.90,#N/A
12/20/1990,385.50,#N/A
12/21/1990,383.80,#N/A
12/24/1990,383.80,#N/A
12/25/1990,383.80,#N/A
12/26/1990,383.80,#N/A
12/27/1990,382.80,#N/A
12/28/1990,386.20,#N/A
12/31/1990,386.20,#N/A
1/1/1991,386.20,#N/A
1/2/1991,390.80,#N/A
1/3/1991,386.30,#N/A
1/4/1991,387.40,#N/A
1/7/1991,391.10,#N/A
1/8/1991,389.70,#N/A
1/9/1991,387.10,#N/A
1/10/1991,390.60,#N/A
1/11/1991,390.60,#N/A
1/14/1991,398.60,#N/A
1/15/1991,398.50,#N/A
1/16/1991,403.00,#N/A
1/17/1991,379.00,#N/A
1/18/1991,378.30,#N/A
1/21/1991,378.20,#N/A
1/22/1991,381.00,#N/A
1/23/1991,378.30,#N/A
1/24/1991,373.00,#N/A
1/25/1991,374.30,#N/A
1/28/1991,374.50,#N/A
1/29/1991,376.80,#N/A
1/30/1991,367.10,#N/A
1/31/1991,366.00,#N/A
2/1/1991,364.50,#N/A
2/4/1991,367.20,#N/A
2/5/1991,366.60,#N/A
2/6/1991,360.80,#N/A
2/7/1991,363.90,#N/A
2/8/1991,370.00,#N/A
2/11/1991,366.90,#N/A
2/12/1991,364.40,#N/A
2/13/1991,366.80,#N/A
2/14/1991,368.20,#N/A
2/15/1991,365.50,#N/A
2/18/1991,363.80,#N/A
2/19/1991,363.00,#N/A
2/20/1991,364.70,#N/A
2/21/1991,362.30,#N/A
2/22/1991,358.80,#N/A
2/25/1991,357.70,#N/A
2/26/1991,359.30,#N/A
2/27/1991,360.00,#N/A
2/28/1991,362.70,#N/A
3/1/1991,366.90,#N/A
3/4/1991,365.50,#N/A
3/5/1991,364.50,#N/A
3/6/1991,366.20,#N/A
3/7/1991,366.50,#N/A
3/8/1991,368.50,#N/A
3/11/1991,365.90,#N/A
3/12/1991,364.30,#N/A
3/13/1991,366.00,#N/A
3/14/1991,364.60,#N/A
3/15/1991,366.00,#N/A
