Date,Price,USD / MYR Price
1/16/2007,627.10,3.502
1/17/2007,626.50,3.5015
1/18/2007,635.00,3.501
1/19/2007,629.00,3.4998
1/22/2007,639.00,3.502
1/23/2007,642.50,3.5015
1/24/2007,642.10,3.5
1/25/2007,651.80,3.5005
1/26/2007,645.50,3.5015
1/29/2007,644.80,3.5025
1/30/2007,645.20,3.5023
1/31/2007,650.50,3.5005
2/1/2007,660.20,3.5005
2/2/2007,645.70,3.5005
2/5/2007,649.40,3.5008
2/6/2007,653.30,3.496
2/7/2007,653.80,3.4935
2/8/2007,656.00,3.4945
2/9/2007,664.50,3.4938
2/12/2007,664.60,3.4938
2/13/2007,667.80,3.5
2/14/2007,668.30,3.4985
2/15/2007,664.80,3.496
2/16/2007,665.10,3.493
2/19/2007,670.80,3.493
2/20/2007,663.90,3.493
2/21/2007,661.30,3.4935
2/22/2007,676.60,3.495
2/23/2007,683.00,3.4935
2/26/2007,685.80,3.4915
2/27/2007,676.20,3.4955
2/28/2007,664.20,3.503
3/1/2007,670.40,3.507
3/2/2007,651.90,3.5065
3/5/2007,636.80,3.5175
3/6/2007,643.80,3.5135
3/7/2007,646.40,3.511
3/8/2007,654.30,3.507
3/9/2007,652.30,3.504
3/12/2007,647.80,3.501
3/13/2007,650.80,3.5075
3/14/2007,643.30,3.5115
3/15/2007,648.50,3.5125
3/16/2007,653.20,3.5085
3/19/2007,655.00,3.5005
3/20/2007,659.00,3.4965
3/21/2007,658.80,3.474
3/22/2007,663.00,3.4675
3/23/2007,656.30,3.4565
3/26/2007,663.00,3.4525
3/27/2007,664.00,3.4505
3/28/2007,666.80,3.4622
3/29/2007,661.00,3.4545
3/30/2007,661.80,3.4575
4/2/2007,658.30,3.4595
4/3/2007,664.30,3.4605
4/4/2007,672.30,3.457
4/5/2007,673.50,3.451
4/6/2007,673.50,3.449
4/9/2007,673.50,3.4475
4/10/2007,677.40,3.447
4/11/2007,678.20,3.45
4/12/2007,677.30,3.4465
4/13/2007,681.80,3.4415
4/16/2007,686.50,3.441
4/17/2007,688.00,3.4355
4/18/2007,688.80,3.428
4/19/2007,681.90,3.4275
4/20/2007,691.40,3.4215
4/23/2007,688.70,3.422
4/24/2007,688.40,3.422
4/25/2007,684.00,3.421
4/26/2007,673.00,3.4205
4/27/2007,677.50,3.4205
4/30/2007,677.00,3.422
5/1/2007,673.60,3.422
5/2/2007,669.50,3.422
5/3/2007,674.20,3.4207
5/4/2007,688.80,3.4205
5/7/2007,688.80,3.415
5/8/2007,684.30,3.4075
5/9/2007,683.00,3.403
5/10/2007,673.50,3.4015
5/11/2007,669.00,3.4095
5/14/2007,670.20,3.4015
5/15/2007,668.30,3.402
5/16/2007,667.80,3.4008
5/17/2007,656.80,3.4011
5/18/2007,657.00,3.401
5/21/2007,658.00,3.392
5/22/2007,662.00,3.387
5/23/2007,662.10,3.3895
5/24/2007,659.00,3.3895
5/25/2007,655.30,3.391
5/28/2007,655.30,3.3875
5/29/2007,660.20,3.3945
5/30/2007,652.70,3.401
5/31/2007,659.10,3.3985
6/1/2007,666.50,3.399
6/4/2007,671.10,3.3955
6/5/2007,671.50,3.406
6/6/2007,669.70,3.42
6/7/2007,668.80,3.425
6/8/2007,655.30,3.4655
6/11/2007,650.30,3.4685
6/12/2007,647.30,3.444
6/13/2007,647.70,3.4745
6/14/2007,653.30,3.4655
6/15/2007,653.10,3.4575
6/18/2007,656.00,3.4225
6/19/2007,656.30,3.4375
6/20/2007,657.70,3.4295
6/21/2007,650.50,3.455
6/22/2007,652.90,3.453
6/25/2007,650.80,3.4655
6/26/2007,647.00,3.4765
6/27/2007,642.10,3.483
6/28/2007,647.30,3.4665
6/29/2007,650.50,3.4525
7/2/2007,654.80,3.4345
7/3/2007,654.30,3.4465
7/4/2007,654.20,3.446
7/5/2007,651.00,3.4475
7/6/2007,648.80,3.449
7/9/2007,661.30,3.4405
7/10/2007,661.70,3.44
7/11/2007,663.00,3.4515
7/12/2007,667.30,3.4505
7/13/2007,666.50,3.445
7/16/2007,666.00,3.441
7/17/2007,666.50,3.445
7/18/2007,666.80,3.452
7/19/2007,674.50,3.4375
7/20/2007,681.60,3.41
7/23/2007,682.00,3.4085
7/24/2007,684.30,3.4015
7/25/2007,674.80,3.4235
7/26/2007,670.00,3.439
7/27/2007,660.50,3.459
7/30/2007,661.50,3.4625
7/31/2007,665.50,3.4545
8/1/2007,665.80,3.4725
8/2/2007,666.30,3.4695
8/3/2007,670.50,3.462
8/6/2007,671.50,3.4665
8/7/2007,668.00,3.4675
8/8/2007,675.50,3.456
8/9/2007,662.60,3.4695
8/10/2007,668.50,3.477
8/13/2007,668.80,3.475
8/14/2007,668.40,3.4785
8/15/2007,667.30,3.4875
8/16/2007,662.30,3.5055
8/17/2007,657.50,3.5155
8/20/2007,659.50,3.4885
8/21/2007,657.50,3.4975
8/22/2007,659.50,3.4825
8/23/2007,660.80,3.4825
8/24/2007,660.90,3.4875
8/27/2007,660.90,3.4835
8/28/2007,666.00,3.494
8/29/2007,664.30,3.503
8/30/2007,666.00,3.5035
8/31/2007,672.00,3.5015
9/3/2007,672.00,3.5025
9/4/2007,678.80,3.509
9/5/2007,680.30,3.509
9/6/2007,688.20,3.5032
9/7/2007,701.00,3.5045
9/10/2007,703.50,3.5125
9/11/2007,704.20,3.5145
9/12/2007,706.00,3.4935
9/13/2007,704.50,3.4775
9/14/2007,716.40,3.4825
9/17/2007,719.00,3.489
9/18/2007,714.80,3.4885
9/19/2007,725.20,3.4555
9/20/2007,734.50,3.447
9/21/2007,737.00,3.4445
9/24/2007,730.00,3.4285
9/25/2007,728.50,3.437
9/26/2007,734.80,3.4265
9/27/2007,731.80,3.4175
9/28/2007,743.00,3.4075
10/1/2007,742.50,3.395
10/2/2007,731.00,3.4055
10/3/2007,730.30,3.4115
10/4/2007,725.50,3.41
10/5/2007,737.00,3.401
10/8/2007,733.80,3.393
10/9/2007,736.00,3.3965
10/10/2007,741.30,3.3745
10/11/2007,749.00,3.3645
10/12/2007,749.50,3.37
10/15/2007,758.90,3.369
10/16/2007,756.80,3.3825
10/17/2007,762.50,3.3755
10/18/2007,764.20,3.3655
10/19/2007,763.00,3.3585
10/22/2007,751.30,3.3745
10/23/2007,758.30,3.373
10/24/2007,757.50,3.3725
10/25/2007,767.50,3.355
10/26/2007,779.20,3.3455
10/29/2007,788.50,3.3385
10/30/2007,783.30,3.3445
10/31/2007,789.50,3.335
11/1/2007,790.30,3.3312
11/2/2007,796.50,3.34
11/5/2007,804.80,3.3485
11/6/2007,822.50,3.3375
11/7/2007,834.50,3.3305
11/8/2007,841.10,3.3305
11/9/2007,831.50,3.3185
11/12/2007,803.50,3.3375
11/13/2007,804.30,3.35
11/14/2007,813.50,3.345
11/15/2007,794.00,3.3715
11/16/2007,789.80,3.38
11/19/2007,778.90,3.3725
11/20/2007,795.50,3.3625
11/21/2007,798.00,3.3825
11/22/2007,803.30,3.3825
11/23/2007,815.30,3.361
11/26/2007,830.00,3.3565
11/27/2007,810.80,3.3775
11/28/2007,801.80,3.3825
11/29/2007,794.50,3.3715
11/30/2007,783.50,3.3645
12/3/2007,784.30,3.3555
12/4/2007,797.50,3.342
12/5/2007,793.00,3.3435
12/6/2007,801.50,3.349
12/7/2007,792.50,3.3275
12/10/2007,809.50,3.319
12/11/2007,808.80,3.3145
12/12/2007,814.00,3.3175
12/13/2007,800.70,3.3122
12/14/2007,789.50,3.319
12/17/2007,790.80,3.3405
12/18/2007,804.30,3.3525
12/19/2007,799.80,3.352
12/20/2007,795.30,3.352
12/21/2007,810.50,3.3495
12/24/2007,810.50,3.34
12/25/2007,810.50,3.34
12/26/2007,810.50,3.34
12/27/2007,829.00,3.334
12/28/2007,833.80,3.318
12/31/2007,833.80,3.307
1/1/2008,833.80,3.307
1/2/2008,846.80,3.3105
1/3/2008,858.90,3.289
1/4/2008,855.00,3.283
1/7/2008,859.30,3.2815
1/8/2008,873.50,3.271
1/9/2008,877.00,3.265
1/10/2008,884.30,3.2682
1/11/2008,891.00,3.259
1/14/2008,902.00,3.2525
1/15/2008,913.00,3.257
1/16/2008,889.80,3.2685
1/17/2008,888.30,3.2765
1/18/2008,882.00,3.271
1/21/2008,871.30,3.2925
1/22/2008,875.00,3.2945
1/23/2008,888.30,3.2825
1/24/2008,909.30,3.2725
1/25/2008,918.30,3.2415
1/28/2008,921.80,3.241
1/29/2008,924.50,3.2375
1/30/2008,919.00,3.235
1/31/2008,923.30,3.2355
2/1/2008,914.80,3.2355
2/4/2008,893.80,3.2295
2/5/2008,887.50,3.2275
2/6/2008,903.00,3.2315
2/7/2008,899.80,3.2315
2/8/2008,916.30,3.2315
2/11/2008,918.00,3.243
2/12/2008,917.00,3.2395
2/13/2008,899.00,3.2385
2/14/2008,906.00,3.2345
2/15/2008,912.50,3.2215
2/18/2008,903.30,3.2207
2/19/2008,924.00,3.223
2/20/2008,920.00,3.2245
2/21/2008,945.00,3.221
2/22/2008,943.00,3.217
2/25/2008,937.80,3.216
2/26/2008,937.00,3.213
2/27/2008,959.50,3.203
2/28/2008,959.80,3.2025
2/29/2008,971.50,3.1945
3/3/2008,988.50,3.1985
3/4/2008,984.80,3.185
3/5/2008,974.50,3.1835
3/6/2008,976.50,3.166
3/7/2008,972.50,3.167
3/10/2008,969.30,3.2
3/11/2008,970.00,3.201
3/12/2008,975.50,3.184
3/13/2008,995.00,3.1585
3/14/2008,1003.50,3.1625
3/17/2008,1011.30,3.193
3/18/2008,1006.80,3.1675
3/19/2008,958.50,3.178
3/20/2008,925.80,3.178
3/21/2008,925.80,3.1795
3/24/2008,925.80,3.2125
3/25/2008,926.80,3.1975
3/26/2008,946.80,3.1925
3/27/2008,946.80,3.2095
3/28/2008,934.30,3.1975
3/31/2008,933.50,3.1985
4/1/2008,887.80,3.1945
4/2/2008,890.00,3.1895
4/3/2008,896.50,3.189
4/4/2008,905.50,3.1945
4/7/2008,926.50,3.1885
4/8/2008,915.00,3.1885
4/9/2008,917.00,3.1785
4/10/2008,928.00,3.1515
4/11/2008,927.80,3.152
4/14/2008,926.50,3.1615
4/15/2008,929.80,3.1685
4/16/2008,945.00,3.1535
4/17/2008,946.00,3.147
4/18/2008,908.80,3.142
4/21/2008,918.50,3.1415
4/22/2008,918.00,3.1385
4/23/2008,898.50,3.132
4/24/2008,895.50,3.1435
4/25/2008,891.50,3.1555
4/28/2008,890.50,3.1595
4/29/2008,880.00,3.1515
4/30/2008,871.00,3.159
5/1/2008,853.00,3.159
5/2/2008,853.50,3.164
5/5/2008,853.50,3.157
5/6/2008,880.00,3.1515
5/7/2008,868.30,3.1705
5/8/2008,877.00,3.2185
5/9/2008,876.00,3.1975
5/12/2008,883.50,3.2145
5/13/2008,865.00,3.2195
5/14/2008,866.50,3.266
5/15/2008,881.30,3.2755
5/16/2008,897.00,3.236
5/19/2008,906.50,3.236
5/20/2008,914.50,3.24
5/21/2008,923.00,3.2215
5/22/2008,922.80,3.2085
5/23/2008,927.50,3.2165
5/26/2008,927.50,3.2295
5/27/2008,906.80,3.2418
5/28/2008,902.50,3.24
5/29/2008,883.00,3.2525
5/30/2008,885.80,3.24
6/2/2008,888.30,3.2215
6/3/2008,879.30,3.223
6/4/2008,883.50,3.2445
6/5/2008,878.80,3.2575
6/6/2008,890.50,3.2585
6/9/2008,896.30,3.263
6/10/2008,878.00,3.266
6/11/2008,876.30,3.272
6/12/2008,862.30,3.2767
6/13/2008,866.00,3.2775
6/16/2008,888.30,3.271
6/17/2008,881.50,3.2435
6/18/2008,887.50,3.2575
6/19/2008,903.00,3.26
6/20/2008,907.50,3.256
6/23/2008,881.00,3.2625
6/24/2008,889.50,3.2545
6/25/2008,882.80,3.263
6/26/2008,909.50,3.2535
6/27/2008,919.50,3.2625
6/30/2008,930.30,3.2675
7/1/2008,937.50,3.2665
7/2/2008,935.30,3.274
7/3/2008,934.00,3.2645
7/4/2008,931.30,3.2685
7/7/2008,916.80,3.2655
7/8/2008,921.00,3.2615
7/9/2008,927.30,3.2445
7/10/2008,939.50,3.2505
7/11/2008,962.80,3.244
7/14/2008,968.00,3.2305
7/15/2008,986.00,3.2195
7/16/2008,977.50,3.2275
7/17/2008,965.50,3.2325
7/18/2008,959.80,3.2445
7/21/2008,960.50,3.238
7/22/2008,961.50,3.237
7/23/2008,926.50,3.2395
7/24/2008,928.00,3.253
7/25/2008,920.50,3.25
7/28/2008,923.50,3.2675
7/29/2008,916.80,3.2645
7/30/2008,897.50,3.263
7/31/2008,918.00,3.256
8/1/2008,912.50,3.2635
8/4/2008,905.80,3.268
8/5/2008,882.00,3.2715
8/6/2008,879.50,3.2767
8/7/2008,871.50,3.285
8/8/2008,852.50,3.3015
8/11/2008,852.50,3.317
8/12/2008,817.80,3.3265
8/13/2008,818.50,3.3175
8/14/2008,818.00,3.331
8/15/2008,786.50,3.348
8/18/2008,796.30,3.3325
8/19/2008,788.80,3.334
8/20/2008,815.80,3.3325
8/21/2008,833.50,3.341
8/22/2008,824.00,3.34
8/25/2008,824.00,3.374
8/26/2008,827.00,3.391
8/27/2008,827.00,3.379
8/28/2008,838.30,3.3875
8/29/2008,833.00,3.3935
9/1/2008,822.30,3.4045
9/2/2008,798.50,3.4265
9/3/2008,803.50,3.4415
9/4/2008,805.80,3.4275
9/5/2008,808.50,3.4695
9/8/2008,808.00,3.4355
9/9/2008,781.80,3.449
9/10/2008,775.80,3.4595
9/11/2008,740.80,3.4735
9/12/2008,750.30,3.4525
9/15/2008,775.00,3.455
9/16/2008,779.50,3.4565
9/17/2008,813.00,3.4545
9/18/2008,863.00,3.4695
9/19/2008,869.00,3.4603
9/22/2008,889.00,3.419
9/23/2008,899.00,3.4105
9/24/2008,896.00,3.4225
9/25/2008,888.50,3.427
9/26/2008,902.00,3.436
9/29/2008,905.00,3.4475
9/30/2008,884.50,3.4425
10/1/2008,880.00,3.4425
10/2/2008,852.00,3.4465
10/3/2008,828.00,3.4675
10/6/2008,875.50,3.4875
10/7/2008,876.80,3.4925
10/8/2008,903.50,3.4978
10/9/2008,883.50,3.508
10/10/2008,900.50,3.5125
10/13/2008,831.50,3.499
10/14/2008,832.50,3.4945
10/15/2008,847.00,3.5125
10/16/2008,802.50,3.5265
10/17/2008,784.50,3.5305
10/20/2008,795.00,3.522
10/21/2008,772.00,3.527
10/22/2008,744.00,3.546
10/23/2008,720.00,3.5735
10/24/2008,712.50,3.581
10/27/2008,730.50,3.581
10/28/2008,730.50,3.5825
10/29/2008,764.00,3.5805
10/30/2008,755.30,3.5325
10/31/2008,730.80,3.551
11/3/2008,729.50,3.5215
11/4/2008,741.30,3.5275
11/5/2008,753.80,3.525
11/6/2008,754.50,3.5435
11/7/2008,735.30,3.552
11/10/2008,753.00,3.5475
11/11/2008,733.80,3.5855
11/12/2008,724.80,3.5925
11/13/2008,713.50,3.5985
11/14/2008,747.50,3.5955
11/17/2008,734.00,3.6005
11/18/2008,738.00,3.6025
11/19/2008,762.00,3.61
11/20/2008,738.00,3.6235
11/21/2008,774.50,3.6225
11/24/2008,822.50,3.6295
11/25/2008,820.50,3.621
11/26/2008,812.50,3.6225
11/27/2008,814.00,3.6175
11/28/2008,814.50,3.6235
12/1/2008,778.00,3.6295
12/2/2008,780.00,3.6395
12/3/2008,766.30,3.64
12/4/2008,773.30,3.6395
12/5/2008,749.00,3.6375
12/8/2008,767.30,3.6375
12/9/2008,767.80,3.6175
12/10/2008,802.30,3.615
12/11/2008,827.80,3.567
12/12/2008,826.50,3.5825
12/15/2008,826.00,3.5625
12/16/2008,838.30,3.5575
12/17/2008,870.00,3.5305
12/18/2008,855.30,3.4625
12/19/2008,835.80,3.4705
12/22/2008,849.00,3.4825
12/23/2008,843.50,3.4705
12/24/2008,843.50,3.4795
12/25/2008,843.50,3.4795
12/26/2008,843.50,3.48
12/29/2008,880.30,3.48
12/30/2008,869.80,3.4785
12/31/2008,869.80,3.4525
1/1/2009,869.80,3.4525
1/2/2009,874.50,3.4675
1/5/2009,853.50,3.4975
1/6/2009,848.30,3.5095
1/7/2009,848.50,3.5005
1/8/2009,855.80,3.5405
1/9/2009,847.30,3.5405
1/12/2009,827.00,3.5715
1/13/2009,826.50,3.5785
1/14/2009,821.50,3.5725
1/15/2009,810.00,3.594
1/16/2009,833.80,3.5775
1/19/2009,833.00,3.5805
1/20/2009,853.30,3.6105
1/21/2009,849.30,3.6165
1/22/2009,860.00,3.6082
1/23/2009,875.80,3.6255
1/26/2009,910.30,3.626
1/27/2009,897.50,3.6255
1/28/2009,895.30,3.5865
1/29/2009,892.30,3.599
1/30/2009,919.50,3.6075
2/2/2009,918.30,3.6155
2/3/2009,904.50,3.6195
2/4/2009,905.00,3.6265
2/5/2009,920.00,3.6146
2/6/2009,913.00,3.599
2/9/2009,895.00,3.599
2/10/2009,909.80,3.589
2/11/2009,938.00,3.6042
2/12/2009,943.30,3.6195
2/13/2009,935.50,3.6045
2/16/2009,942.50,3.6175
2/17/2009,968.00,3.6405
2/18/2009,964.00,3.6593
2/19/2009,980.50,3.6587
2/20/2009,989.00,3.6765
2/23/2009,985.80,3.6555
2/24/2009,984.30,3.6645
2/25/2009,978.50,3.6695
2/26/2009,936.50,3.6705
2/27/2009,952.00,3.7075
3/2/2009,937.30,3.728
3/3/2009,913.80,3.7095
3/4/2009,908.50,3.7135
3/5/2009,913.00,3.7255
3/6/2009,936.00,3.7175
3/9/2009,923.80,3.7175
3/10/2009,901.50,3.6925
3/11/2009,899.50,3.6965
3/12/2009,925.30,3.6925
3/13/2009,928.00,3.7055
3/16/2009,919.50,3.663
3/17/2009,915.50,3.675
3/18/2009,893.30,3.6825
3/19/2009,956.50,3.6525
3/20/2009,954.00,3.6425
3/23/2009,949.30,3.643
3/24/2009,923.80,3.6255
3/25/2009,929.00,3.628
3/26/2009,938.30,3.6245
3/27/2009,924.00,3.615
3/30/2009,928.00,3.6525
3/31/2009,916.50,3.6455
4/1/2009,924.50,3.6475
4/2/2009,897.80,3.5975
4/3/2009,905.00,3.58
4/6/2009,870.30,3.5565
4/7/2009,879.80,3.5925
4/8/2009,880.00,3.6305
4/9/2009,880.50,3.6065
4/10/2009,880.50,3.616
4/13/2009,880.50,3.6295
4/14/2009,887.50,3.5865
4/15/2009,891.00,3.6075
4/16/2009,880.50,3.599
4/17/2009,870.50,3.6165
4/20/2009,877.00,3.6325
4/21/2009,888.80,3.6445
4/22/2009,886.00,3.6445
4/23/2009,897.50,3.6225
4/24/2009,907.50,3.5855
4/27/2009,907.50,3.597
4/28/2009,891.00,3.627
4/29/2009,898.30,3.5875
4/30/2009,883.30,3.56
5/1/2009,884.50,3.56
5/4/2009,884.50,3.5315
5/5/2009,910.00,3.51
5/6/2009,910.00,3.5335
5/7/2009,912.30,3.5245
5/8/2009,907.00,3.517
5/11/2009,913.00,3.5165
5/12/2009,917.00,3.5125
5/13/2009,924.00,3.5255
5/14/2009,925.30,3.5475
5/15/2009,929.50,3.5495
5/18/2009,921.00,3.5545
5/19/2009,924.80,3.5305
5/20/2009,939.50,3.5375
5/21/2009,937.50,3.5295
5/22/2009,959.80,3.4905
5/25/2009,959.80,3.489
5/26/2009,945.00,3.5125
5/27/2009,951.00,3.5035
5/28/2009,957.80,3.5125
5/29/2009,975.50,3.4875
6/1/2009,981.80,3.4715
6/2/2009,980.00,3.489
6/3/2009,976.80,3.4845
6/4/2009,970.80,3.492
6/5/2009,962.00,3.4955
6/8/2009,943.80,3.5215
6/9/2009,956.00,3.5265
6/10/2009,953.80,3.4955
6/11/2009,947.50,3.5075
6/12/2009,937.30,3.5055
6/15/2009,932.30,3.5286
6/16/2009,934.00,3.52
6/17/2009,930.50,3.5335
6/18/2009,940.50,3.5405
6/19/2009,935.30,3.536
6/22/2009,919.30,3.5405
6/23/2009,920.80,3.547
6/24/2009,933.50,3.533
6/25/2009,937.30,3.536
6/26/2009,942.00,3.5325
6/29/2009,935.50,3.5395
6/30/2009,934.50,3.515
7/1/2009,938.30,3.519
7/2/2009,929.50,3.52
7/3/2009,932.50,3.5265
7/6/2009,924.50,3.545
7/7/2009,924.00,3.5485
7/8/2009,918.00,3.5625
7/9/2009,911.80,3.564
7/10/2009,913.00,3.5775
7/13/2009,908.50,3.602
7/14/2009,924.80,3.5865
7/15/2009,938.00,3.5635
7/16/2009,935.00,3.5715
7/17/2009,937.50,3.5655
7/20/2009,952.80,3.5415
7/21/2009,947.80,3.542
7/22/2009,948.30,3.553
7/23/2009,950.00,3.54
7/24/2009,951.50,3.5295
7/27/2009,955.00,3.5185
7/28/2009,944.30,3.5095
7/29/2009,931.00,3.5335
7/30/2009,932.50,3.5315
7/31/2009,939.00,3.5225
8/3/2009,959.80,3.5075
8/4/2009,960.50,3.4945
8/5/2009,960.50,3.4975
8/6/2009,964.00,3.4905
8/7/2009,956.00,3.5005
8/10/2009,945.00,3.5045
8/11/2009,942.80,3.5105
8/12/2009,947.30,3.5305
8/13/2009,953.50,3.5085
8/14/2009,953.50,3.5175
8/17/2009,932.80,3.5425
8/18/2009,935.00,3.5375
8/19/2009,943.00,3.5465
8/20/2009,940.50,3.5265
8/21/2009,952.50,3.521
8/24/2009,951.50,3.5095
8/25/2009,950.50,3.5195
8/26/2009,940.50,3.524
8/27/2009,943.00,3.5335
8/28/2009,955.50,3.5215
8/31/2009,955.50,3.5215
9/1/2009,955.00,3.527
9/2/2009,964.80,3.5395
9/3/2009,983.00,3.528
9/4/2009,989.00,3.5255
9/7/2009,993.00,3.515
9/8/2009,1000.80,3.502
9/9/2009,999.50,3.4965
9/10/2009,990.80,3.494
9/11/2009,1008.30,3.4925
9/14/2009,999.30,3.508
9/15/2009,996.00,3.5025
9/16/2009,1015.80,3.481
9/17/2009,1018.50,3.4705
9/18/2009,1012.00,3.479
9/21/2009,997.00,3.48
9/22/2009,1014.00,3.48
9/23/2009,1010.30,3.4655
9/24/2009,1009.80,3.4635
9/25/2009,991.50,3.472
9/28/2009,991.80,3.48
9/29/2009,989.50,3.4855
9/30/2009,995.80,3.461
10/1/2009,1004.80,3.466
10/2/2009,1003.50,3.4795
10/5/2009,1005.50,3.4605
10/6/2009,1038.80,3.435
10/7/2009,1040.30,3.4175
10/8/2009,1045.00,3.391
10/9/2009,1051.50,3.398
10/12/2009,1058.80,3.4
10/13/2009,1057.50,3.3915
10/14/2009,1059.50,3.3705
10/15/2009,1053.50,3.3585
10/16/2009,1047.50,3.3715
10/19/2009,1050.50,3.3745
10/20/2009,1061.80,3.3645
10/21/2009,1053.80,3.3775
10/22/2009,1053.00,3.3985
10/23/2009,1061.80,3.3825
10/26/2009,1054.00,3.3795
10/27/2009,1036.50,3.4025
10/28/2009,1031.80,3.422
10/29/2009,1040.50,3.425
10/30/2009,1040.00,3.4125
11/2/2009,1062.00,3.4265
11/3/2009,1061.00,3.4305
11/4/2009,1090.00,3.4185
11/5/2009,1089.00,3.4215
11/6/2009,1096.80,3.4015
11/9/2009,1106.80,3.3805
11/10/2009,1101.50,3.385
11/11/2009,1115.30,3.3765
11/12/2009,1114.80,3.382
11/13/2009,1104.00,3.3755
11/16/2009,1130.00,3.3675
11/17/2009,1134.80,3.3675
11/18/2009,1149.00,3.366
11/19/2009,1135.50,3.391
11/20/2009,1140.00,3.3855
11/23/2009,1169.50,3.3745
11/24/2009,1163.30,3.3785
11/25/2009,1179.80,3.3715
11/26/2009,1182.80,3.391
11/27/2009,1166.50,3.391
11/30/2009,1175.80,3.3948
12/1/2009,1192.50,3.3803
12/2/2009,1212.50,3.3765
12/3/2009,1208.80,3.3705
12/4/2009,1190.30,3.3805
12/7/2009,1142.50,3.3975
12/8/2009,1146.80,3.3945
12/9/2009,1141.00,3.3985
12/10/2009,1128.50,3.3975
12/11/2009,1124.00,3.3995
12/14/2009,1123.80,3.4095
12/15/2009,1122.00,3.4135
12/16/2009,1137.50,3.4245
12/17/2009,1117.00,3.4375
12/18/2009,1104.50,3.4375
12/21/2009,1105.50,3.435
12/22/2009,1084.00,3.4335
12/23/2009,1085.30,3.4375
12/24/2009,1085.30,3.43
12/25/2009,1085.30,3.43
12/28/2009,1085.30,3.43
12/29/2009,1106.00,3.4325
12/30/2009,1087.50,3.426
12/31/2009,1087.50,3.424
1/1/2010,1087.50,3.424
1/4/2010,1121.50,3.3975
1/5/2010,1123.30,3.3898
1/6/2010,1130.00,3.3738
1/7/2010,1130.30,3.3758
1/8/2010,1126.80,3.3775
1/11/2010,1153.00,3.3365
1/12/2010,1151.30,3.3418
1/13/2010,1127.30,3.3462
1/14/2010,1138.30,3.3395
1/15/2010,1128.00,3.3395
1/18/2010,1134.50,3.3415
1/19/2010,1133.00,3.3395
1/20/2010,1120.30,3.3645
1/21/2010,1108.30,3.3697
1/22/2010,1084.00,3.398
1/25/2010,1095.30,3.4013
1/26/2010,1093.30,3.4183
1/27/2010,1094.80,3.4268
1/28/2010,1088.00,3.4108
1/29/2010,1078.50,3.4147
2/1/2010,1086.50,3.426
2/2/2010,1111.00,3.4225
2/3/2010,1115.30,3.3995
2/4/2010,1083.30,3.4235
2/5/2010,1058.00,3.444
2/8/2010,1064.00,3.4452
2/9/2010,1071.30,3.4242
2/10/2010,1069.50,3.432
2/11/2010,1076.30,3.4227
2/12/2010,1082.00,3.4253
2/15/2010,1098.30,3.4253
2/16/2010,1115.30,3.416
2/17/2010,1119.00,3.3878
2/18/2010,1118.00,3.3958
2/19/2010,1112.80,3.4035
2/22/2010,1115.30,3.3992
2/23/2010,1107.00,3.4043
2/24/2010,1103.00,3.3998
2/25/2010,1094.50,3.4028
2/26/2010,1108.30,3.4028
3/1/2010,1114.00,3.39
3/2/2010,1126.50,3.38
3/3/2010,1136.50,3.3735
3/4/2010,1134.50,3.3613
3/5/2010,1135.00,3.3605
3/8/2010,1125.80,3.3348
3/9/2010,1115.80,3.3415
3/10/2010,1120.50,3.321
3/11/2010,1104.00,3.3185
3/12/2010,1106.30,3.3075
3/15/2010,1104.30,3.3205
3/16/2010,1124.80,3.313
3/17/2010,1121.80,3.292
3/18/2010,1122.80,3.3075
3/19/2010,1105.50,3.306
3/22/2010,1097.30,3.3225
3/23/2010,1101.50,3.3195
3/24/2010,1090.80,3.3175
3/25/2010,1093.00,3.3175
3/26/2010,1096.50,3.3075
3/29/2010,1107.50,3.2675
3/30/2010,1107.00,3.269
3/31/2010,1115.50,3.2615
4/1/2010,1123.50,3.2465
4/2/2010,1123.50,3.248
4/5/2010,1123.50,3.231
4/6/2010,1132.80,3.2142
4/7/2010,1142.00,3.2112
4/8/2010,1148.00,3.2012
4/9/2010,1152.50,3.1863
4/12/2010,1158.80,3.2067
4/13/2010,1148.30,3.2197
4/14/2010,1153.80,3.2005
4/15/2010,1154.50,3.1928
4/16/2010,1151.50,3.191
4/19/2010,1136.30,3.217
4/20/2010,1144.80,3.2043
4/21/2010,1143.00,3.199
4/22/2010,1133.80,3.2043
4/23/2010,1139.50,3.191
4/26/2010,1154.50,3.1742
4/27/2010,1149.50,3.1875
4/28/2010,1161.00,3.216
4/29/2010,1166.80,3.186
4/30/2010,1179.30,3.1855
5/3/2010,1179.30,3.21
5/4/2010,1185.00,3.215
5/5/2010,1165.00,3.229
5/6/2010,1185.30,3.263
5/7/2010,1202.30,3.269
5/10/2010,1196.50,3.2005
5/11/2010,1222.50,3.205
5/12/2010,1237.50,3.2015
5/13/2010,1237.50,3.1875
5/14/2010,1236.50,3.1925
5/17/2010,1236.00,3.2265
5/18/2010,1216.80,3.219
5/19/2010,1195.00,3.257
5/20/2010,1192.00,3.2755
5/21/2010,1179.80,3.3165
5/24/2010,1187.00,3.32
5/25/2010,1198.30,3.3665
5/26/2010,1212.00,3.3165
5/27/2010,1211.00,3.293
5/28/2010,1207.50,3.2975
5/31/2010,1207.50,3.2615
